idCentro,Codigo,Denominacion,DesEtapaCentro,DescripcionEtapaCentro,Direccion,Localidad,CodigoPostal,Municipio,Isla,Provincia,Telefono,Fax,CorreoElectronico,SegundoCorreoElectronico,PaginaWeb,Naturaleza,TipoCentro,Titular,CentroCER,PreferenteAuditivoMotorico,ColectivoEscuelasRurales,CentroProfesores,URLWebCEP,CentroDestino,EOEP,CentroCepaAlQuePertenece,CentroAdscritoEOI,FotoCentro,DescargarMapaCentroGoogleEarth,VerMapaCentroGoogleMaps,Longitud,Latitud,DescargarZonasInfluenciaCentroGoogleEarth,Concierto,CentroProfesoresCodigo,CentroProfesoresNombre,ZonaInspeccionCodigo,ZonaInspeccionNombre,FuenteCEP,FuenteZonaInspeccion
1234,38002211,CPEIPS NUESTRA SEÑORA DEL ROSARIO,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","BAJADA CUESTA DE PIEDRA, 13",LA CUESTA,38320,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-644714,922-644714,n.s.rosario@telefonica.net,,,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1234.kmz,"https://maps.google.com/maps?q=28.4672312199452,-16.2831287910981+(CPEIPS+NUESTRA+SEÑORA+DEL+ROSARIO)&iwloc=A&hl=es&z=18",-16.2831287910981,28.4672312199452,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002211.geojson,Con niveles concertados,,,713,,,Datos Abiertos de Canarias
1237,38002272,CPEIPS SAN PABLO,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","C/ BREÑA BAJA, 21",LA CUESTA,38320,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-646355 y 686-255012,922-646355,sanpablotenerife@gmail.com,,http://www.colegiosanpablo.com,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1237.kmz,"https://maps.google.com/maps?q=28.4719007579531,-16.2873635397024+(CPEIPS+SAN+PABLO)&iwloc=A&hl=es&z=18",-16.2873635397024,28.4719007579531,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002272.geojson,Con niveles concertados,,,712,,,Datos Abiertos de Canarias
1238,38002284,CPEIPS PUREZA DE MARÍA,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","C/ BUITRAGO, 13",LA CUESTA,38320,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-642954,922-642704,direccionpureza@pmaria-lacuesta.es,secretaria@pmaria-lacuesta.es,http://www.pmaria-lacuesta.org,Privado,Docente,Titularidad Privada,,,,,,,38702511 - E.O.E.P. ANAGA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1238.kmz,"https://maps.google.com/maps?q=28.4686039394076,-16.2826761322454+(CPEIPS+PUREZA+DE+MARÍA)&iwloc=A&hl=es&z=18",-16.2826761322454,28.4686039394076,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002284.geojson,Con niveles concertados,,,713,,,Datos Abiertos de Canarias
1240,38002296,CPEIPS RAMIRO DE MAEZTU,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","AVDA. LOS MENCEYES, 307",LA CUESTA,38320,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-644655,922-641457,secretaria@colegioramirodemaeztu.com,secretaria@ramiromaeztutenerife.e.telefonica.net,http://www.colegioramirodemaeztu.com,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1240.kmz,"https://maps.google.com/maps?q=28.4691732011358,-16.2902149963148+(CPEIPS+RAMIRO+DE+MAEZTU)&iwloc=A&hl=es&z=18",-16.2902149963148,28.4691732011358,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002296.geojson,Con niveles concertados,,,712,,,Datos Abiertos de Canarias
1241,38002326,CEIP SANTA ROSA DE LIMA,CEIP,Colegio de Educación Infantil y Primaria,"CAMINO SANTA ROSA, S/N",GUAMASA,38330,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-592347 y 922-592348,,38002326@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipsantarosadelima,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38008675 IES SAN BENITO,38702573 - E.O.E.P. SAN BENITO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1241.kmz,"https://maps.google.com/maps?q=28.4940808811117,-16.3718187235748+(CEIP+SANTA+ROSA+DE+LIMA)&iwloc=A&hl=es&z=18",-16.3718187235748,28.4940808811117,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002326.geojson,Público,,,710,,,Datos Abiertos de Canarias
1242,38002341,CEIP LAS MERCEDES,CEIP,Colegio de Educación Infantil y Primaria,"C/ VISTALMÓN, 14",LAS MERCEDES,38293,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-592188,,38002341@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceiplasmercedes/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38002831 IES CANARIAS CABRERA PINTO,38702573 - E.O.E.P. SAN BENITO,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481893,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1242.kmz,"https://maps.google.com/maps?q=28.510061,-16.303129+(CEIP+LAS+MERCEDES)&iwloc=A&hl=es&z=18",-16.303129,28.510061,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002341.geojson,Público,,,711,,,Datos Abiertos de Canarias
1243,38002387,CEIP EL ORTIGAL,CEIP,Colegio de Educación Infantil y Primaria,"C/ ALFREDO HDEZ., S/N",EL ORTIGAL,38297,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-760391,,38002387@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipelortigal,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38011595 IES BARRANCO DE LAS LAJAS,38702573 - E.O.E.P. SAN BENITO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1243.kmz,"https://maps.google.com/maps?q=28.483566851,-16.366210329+(CEIP+EL+ORTIGAL)&iwloc=A&hl=es&z=18",-16.366210329,28.483566851,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002387.geojson,Público,,,708,,,Datos Abiertos de Canarias
1244,38002417,CEIP PUNTA DEL HIDALGO,CEIP,Colegio de Educación Infantil y Primaria,"CTRA. GRAL. PUNTA DEL HIDALGO, 106",PUNTA DEL HIDALGO,38240,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-592163,,38002417@gobiernodecanarias.org,,http://colegiolapunta.blogspot.com,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38003057 IES DOCTOR ANTONIO GONZÁLEZ GONZÁLEZ,38702573 - E.O.E.P. SAN BENITO,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481888,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481887,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481886",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1244.kmz,"https://maps.google.com/maps?q=28.5678490059561,-16.3272891838356+(CEIP+PUNTA+DEL+HIDALGO)&iwloc=A&hl=es&z=18",-16.3272891838356,28.5678490059561,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002417.geojson,Público,,,709,,,Datos Abiertos de Canarias
1245,38002466,CPEIPS DECROLY,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","CAMINO VERDE, 125",LAS MERCEDES,38293,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-252309,922-261638,colegiodecroly@colegiodecroly.es,,http://www.colegiodecroly.es,Privado,Docente,Titularidad Privada,,,,,,,38702573 - E.O.E.P. SAN BENITO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1245.kmz,"https://maps.google.com/maps?q=28.50814444,-16.3024+(CPEIPS+DECROLY)&iwloc=A&hl=es&z=18",-16.3024,28.50814444,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002466.geojson,Con niveles concertados,,,709,,,Datos Abiertos de Canarias
1246,38002478,CEIP LA VERDELLADA,CEIP,Colegio de Educación Infantil y Primaria,"C/ EMILIO GUTIÉRREZ SALAZAR, S/N",SAN CRISTÓBAL DE LA LAGUNA,38207,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-760479,,38002478@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublogs/ceiplaverdellada,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38002806 IES VIERA Y CLAVIJO,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1246.kmz,"https://maps.google.com/maps?q=28.4826299889453,-16.3111948071234+(CEIP+LA+VERDELLADA)&iwloc=A&hl=es&z=18",-16.3111948071234,28.4826299889453,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002478.geojson,Público,,,712,,,Datos Abiertos de Canarias
1247,38002481,CEIP SAN BENITO,CEIP,Colegio de Educación Infantil y Primaria,"C/ SABINO BERTHELOT, S/N",SAN CRISTÓBAL DE LA LAGUNA,38202,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-760829,,38002481@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipsanbenito,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38008675 IES SAN BENITO,38702573 - E.O.E.P. SAN BENITO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1247.kmz,"https://maps.google.com/maps?q=28.493047351,-16.3283168569999+(CEIP+SAN+BENITO)&iwloc=A&hl=es&z=18",-16.3283168569999,28.493047351,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002481.geojson,Público,,,710,,,Datos Abiertos de Canarias
1248,38002508,CEIP PRÁCTICAS ANEJA E.U.P.,CEIP,Colegio de Educación Infantil y Primaria,"C/ HERACLIO SÁNCHEZ, 37",SAN CRISTÓBAL DE LA LAGUNA,38204,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-478756,,38002508@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceippracticasaneja/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38002791 IES LA LABORAL DE LA LAGUNA,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1248.kmz,"https://maps.google.com/maps?q=28.483272,-16.315529+(CEIP+PRÁCTICAS+ANEJA+E.U.P.)&iwloc=A&hl=es&z=18",-16.315529,28.483272,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002508.geojson,Público,,,711,,,Datos Abiertos de Canarias
1250,38002594,CPEIPS LA SALLE LA LAGUNA,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","AVDA.LA SALLE, 7-LA VERDELLADA",SAN CRISTÓBAL DE LA LAGUNA,38207,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-261611,922-261406,lasallelalaguna@lasalle.es,,http://www.lasallelalaguna.es,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1250.kmz,"https://maps.google.com/maps?q=28.4838176420826,-16.3078065545812+(CPEIPS+LA+SALLE+LA+LAGUNA)&iwloc=A&hl=es&z=18",-16.3078065545812,28.4838176420826,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002594.geojson,Con niveles concertados,,,712,,,Datos Abiertos de Canarias
1251,38002612,CPEIPS NURYANA,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","CAMINO SAN FRANCISCO DE PAULA, 72",SAN CRISTÓBAL DE LA LAGUNA,38205,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-257482 y 922-630313,922-630289,nuryana@nuryana.com,,http://www.nuryana.com,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482468,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1251.kmz,"https://maps.google.com/maps?q=28.4794972081291,-16.3245921110563+(CPEIPS+NURYANA)&iwloc=A&hl=es&z=18",-16.3245921110563,28.4794972081291,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002612.geojson,Con niveles concertados,,,719,,,Datos Abiertos de Canarias
1253,38002648,CPEIPS NUESTRA SEÑORA DEL BUEN CONSEJO,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","AVDA. SAN DIEGO, 26",SAN CRISTÓBAL DE LA LAGUNA,38208,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-259636 y 922-315667,922-632570,colegio@buenconsejolalaguna.com,admin@buenconsejolalaguna.com,http://www.buenconsejolalaguna.com,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1253.kmz,"https://maps.google.com/maps?q=28.4936,-16.3212+(CPEIPS+NUESTRA+SEÑORA+DEL+BUEN+CONSEJO)&iwloc=A&hl=es&z=18",-16.3212,28.4936,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002648.geojson,Con niveles concertados,,,711,,,Datos Abiertos de Canarias
1254,38002651,CPEE ACAMÁN,CPEE,Centro Privado de Educación Especial,"CTRA. DE GENETO, 73",GENETO,38296,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-255040 y 922-255041,922-259774,drufino.acaman@hospitalarias.es,cdalamog.acaman@hospitalarias.es,http://www.complejoacaman.org,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1254.kmz,"https://maps.google.com/maps?q=28.46807778,-16.31665833+(CPEE+ACAMÁN)&iwloc=A&hl=es&z=18",-16.31665833,28.46807778,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002651.geojson,Con niveles concertados,,,710,,,Datos Abiertos de Canarias
1258,38002715,CPEIPS LUTHER KING,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","CAMINO LAS GAVIAS, 98",SAN CRISTÓBAL DE LA LAGUNA,38206,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-257141 y 635-661551,922-252201,academicaslkl@lutherking.com,,http://www.lutherking.com,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1258.kmz,"https://maps.google.com/maps?q=28.4958634246629,-16.3292025791897+(CPEIPS+LUTHER+KING)&iwloc=A&hl=es&z=18",-16.3292025791897,28.4958634246629,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002715.geojson,Con niveles concertados,,,708,,,Datos Abiertos de Canarias
1259,38002739,CPEIPS MAYEX,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","C/ PINTOR CRISTINO DE VERA, 14",SAN CRISTÓBAL DE LA LAGUNA,38201,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-258981,922-257305,mayex@colegiomayex.com,mayex@colegiomayex.es,http://www.colegiomayex.es,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482492,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1259.kmz,"https://maps.google.com/maps?q=28.4913983324933,-16.3154061587811+(CPEIPS+MAYEX)&iwloc=A&hl=es&z=18",-16.3154061587811,28.4913983324933,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002739.geojson,Con niveles concertados,,,711,,,Datos Abiertos de Canarias
1261,38002791,IES LA LABORAL DE LA LAGUNA,IES,Instituto de Educación Secundaria,"AVDA. M. LORA TAMAYO, 2",SAN CRISTÓBAL DE LA LAGUNA,38205,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-747130,,38002791@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ieslalaboraldelalaguna/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481821,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481820,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481819,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481818,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481817",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1261.kmz,"https://maps.google.com/maps?q=28.479052,-16.313251+(IES+LA+LABORAL+DE+LA+LAGUNA)&iwloc=A&hl=es&z=18",-16.313251,28.479052,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002791.geojson,Público,,,711,,,Datos Abiertos de Canarias
1262,38002806,IES VIERA Y CLAVIJO,IES,Instituto de Educación Secundaria,"AVDA. M. LORA TAMAYO, S/N",SAN CRISTÓBAL DE LA LAGUNA,38205,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-473913,922-473916,38002806@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/iesvierayclavijo,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481843,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481842,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481841,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481840,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481839,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481838,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481837,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481836",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1262.kmz,"https://maps.google.com/maps?q=28.4778699142301,-16.3134620410451+(IES+VIERA+Y+CLAVIJO)&iwloc=A&hl=es&z=18",-16.3134620410451,28.4778699142301,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002806.geojson,Público,,,712,,,Datos Abiertos de Canarias
1263,38002818,IES PADRE ANCHIETA,IES,Instituto de Educación Secundaria,"C/ SANTA MARÍA SOLEDAD, 53 (OFRA-SANTA CLARA)",SANTA CRUZ DE TENERIFE,38010,SANTA CRUZ DE TENERIFE,TENERIFE,Santa Cruz de Tenerife,922-477836,,38002818@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/iespadreanchieta/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,38702574 - E.O.E.P. EL TABLERO,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482740,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1263.kmz,"https://maps.google.com/maps?q=28.456611,-16.287856+(IES+PADRE+ANCHIETA)&iwloc=A&hl=es&z=18",-16.287856,28.456611,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002818.geojson,Público,,,718,,,Datos Abiertos de Canarias
1265,38002831,IES CANARIAS CABRERA PINTO,IES,Instituto de Educación Secundaria,"C/ RODRÍGUEZ MOURE, 2",SAN CRISTÓBAL DE LA LAGUNA,38201,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-592341 y 922-592342,,38002831@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/iescanariascabrerapinto,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Auditivo,,,,,38702573 - E.O.E.P. SAN BENITO,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482737,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482736",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1265.kmz,"https://maps.google.com/maps?q=28.491009,-16.316921+(IES+CANARIAS+CABRERA+PINTO)&iwloc=A&hl=es&z=18",-16.316921,28.491009,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002831.geojson,Público,,,711,,,Datos Abiertos de Canarias
1267,38002867,CPEIPS SANTA ROSA DE LIMA,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","CTRA. GENERAL SAN MIGUEL DE GENETO, 43",GENETO,38296,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-251444 y 922-632872,922-630004,dirgeneral.lalaguna@fesd.es,,http://www.colegiosantarosadelima-dominicas.com,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1267.kmz,"https://maps.google.com/maps?q=28.4779075293323,-16.317593521672+(CPEIPS+SANTA+ROSA+DE+LIMA)&iwloc=A&hl=es&z=18",-16.317593521672,28.4779075293323,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002867.geojson,Con niveles concertados,,,719,,,Datos Abiertos de Canarias
1268,38002879,IES MARINA CEBRIÁN,IES,Instituto de Educación Secundaria,"C/ CANDELARIA, 1",TACO,38108,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-474904,,38002879@gobiernodecanarias.org,ies16400@gobiernodecanarias.org,http://www.gobiernodecanarias.org/medusa/edublog/iesmarinacebrian,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,38702574 - E.O.E.P. EL TABLERO,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481871,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481870,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481869,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481868",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1268.kmz,"https://maps.google.com/maps?q=28.4441278530084,-16.2972809215475+(IES+MARINA+CEBRIÁN)&iwloc=A&hl=es&z=18",-16.2972809215475,28.4441278530084,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002879.geojson,Público,,,718,,,Datos Abiertos de Canarias
1269,38002880,CEIP SAN LUIS GONZAGA,CEIP,Colegio de Educación Infantil y Primaria,"CAMINO VIEJO DE CANDELARIA, 3",TACO,38108,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,922-476910,,38002880@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38002879 IES MARINA CEBRIÁN,38702574 - E.O.E.P. EL TABLERO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/1269.kmz,"https://maps.google.com/maps?q=28.4442419912571,-16.2964888903795+(CEIP+SAN+LUIS+GONZAGA)&iwloc=A&hl=es&z=18",-16.2964888903795,28.4442419912571,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38002880.geojson,Público,,,718,,,Datos Abiertos de Canarias
